MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Lot Config,Land Slope,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,BsmtFin Type 1,Total Bsmt SF,Heating QC,Central Air,Electrical,Gr Liv Area,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Garage Type,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
80,RL,92.0,6930,Pave,no_alley,IR1,Lvl,Inside,Gtl,ClearCr,Norm,1Fam,SLvl,5,4,1958,1958,Hip,Wd Sdng,ImStucc,TA,TA,CBlock,TA,TA,BLQ,1062.0,Ex,Y,FuseF,1352,1,0,3,1,Gd,6,0,BuiltIn,1.0,288.0,168,0,294,0,0,no_fence,none,0,7,2006,WD ,130000
30,RM,60.0,7200,Pave,no_alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,8,1940,1950,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,Unf,808.0,Ex,Y,SBrkr,1072,1,0,2,1,TA,5,2,Detchd,2.0,379.0,0,0,0,0,0,no_fence,none,0,5,2007,WD ,130000
60,RL,82.0,16052,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,StoneBr,Norm,1Fam,2Story,10,5,2006,2006,Hip,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,GLQ,1850.0,Ex,Y,SBrkr,2698,2,1,4,1,Ex,11,1,Attchd,3.0,736.0,250,0,0,0,0,no_fence,none,0,7,2006,New,535000
20,RL,65.0,7150,Pave,no_alley,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1Story,5,6,1962,1962,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,LwQ,912.0,Gd,Y,SBrkr,912,1,0,3,1,TA,6,0,Attchd,1.0,252.0,0,0,0,0,0,no_fence,none,0,10,2009,WD ,123000
90,RL,65.0,6012,Pave,no_alley,Reg,Lvl,Corner,Gtl,Edwards,Norm,Duplex,1Story,4,5,1955,1955,Gable,AsbShng,Plywood,TA,Fa,PConc,no_bsmt,no_bsmt,no_bsmt,0.0,TA,N,SBrkr,1152,2,0,2,2,TA,6,0,no_garage,0.0,0.0,0,0,0,0,0,no_fence,none,0,6,2008,WD ,82000
75,RM,53.0,5350,Pave,no_alley,Reg,Lvl,Corner,Gtl,OldTown,Artery,1Fam,2Story,7,8,1920,1965,Gable,Wd Sdng,Wd Shng,TA,TA,BrkTil,TA,TA,BLQ,624.0,Ex,Y,SBrkr,1450,1,0,3,1,TA,7,0,Detchd,1.0,288.0,0,192,0,0,0,MnPrv,none,0,3,2008,WD ,132000
30,RL,60.0,5400,Pave,no_alley,Reg,Lvl,Corner,Sev,OldTown,Norm,1Fam,1Story,5,6,1921,1968,Gable,MetalSd,MetalSd,TA,TA,BrkTil,TA,TA,Unf,1073.0,Ex,Y,SBrkr,1073,1,0,2,1,TA,4,0,Detchd,1.0,326.0,0,0,112,0,0,no_fence,none,0,12,2006,WD ,108480
20,RL,0.0,9535,Pave,no_alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,5,1967,1967,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,BLQ,1176.0,TA,Y,SBrkr,1458,1,1,3,1,TA,7,1,Attchd,2.0,512.0,284,0,0,0,0,MnPrv,none,0,7,2006,WD ,165000
20,RL,65.0,7441,Pave,no_alley,IR1,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,1461.0,Ex,Y,SBrkr,1486,2,0,3,1,Gd,7,0,Attchd,2.0,566.0,0,32,0,0,0,no_fence,none,0,6,2007,WD ,181000
80,RL,88.0,15400,Pave,no_alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,SLvl,5,5,1961,1961,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,Gd,Unf,552.0,TA,Y,SBrkr,1774,2,0,4,1,TA,8,1,Attchd,1.0,384.0,290,40,0,0,0,no_fence,none,0,7,2009,WD ,165000
50,RL,68.0,10544,Pave,no_alley,IR1,Lvl,Inside,Mod,Mitchel,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,BLQ,864.0,TA,Y,SBrkr,1479,2,0,5,1,TA,8,0,Attchd,1.0,275.0,287,0,280,0,0,no_fence,none,0,4,2010,WD ,161000
20,RL,85.0,10936,Pave,no_alley,Reg,Lvl,Corner,Gtl,Somerst,Feedr,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,1504.0,Ex,Y,SBrkr,1504,2,0,3,1,Gd,7,0,Attchd,2.0,510.0,144,0,0,0,0,no_fence,none,0,9,2006,New,199000
60,RL,80.0,11316,Pave,no_alley,Reg,Lvl,Corner,Gtl,Timber,Norm,1Fam,2Story,7,5,2002,2003,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,817.0,Ex,Y,SBrkr,1894,2,1,4,1,Gd,8,1,BuiltIn,2.0,510.0,0,40,0,0,0,no_fence,none,0,2,2010,WD ,214900
20,FV,72.0,8640,Pave,no_alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,1278.0,Ex,Y,SBrkr,1278,2,0,2,1,Gd,5,0,Attchd,2.0,584.0,0,60,0,0,0,no_fence,none,0,10,2006,New,198600
60,RL,93.0,12090,Pave,no_alley,Reg,Lvl,Corner,Gtl,NoRidge,Norm,1Fam,2Story,8,5,1998,1998,Hip,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,1141.0,Gd,Y,SBrkr,2263,2,1,4,1,Gd,10,1,BuiltIn,2.0,420.0,144,123,0,0,0,no_fence,none,0,7,2006,WD ,258000
90,RL,0.0,7939,Pave,no_alley,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Duplex,2Story,7,5,2000,2000,Hip,VinylSd,VinylSd,TA,TA,PConc,Ex,TA,GLQ,1168.0,Ex,Y,SBrkr,2787,4,2,6,2,TA,8,2,BuiltIn,4.0,820.0,312,0,0,0,0,no_fence,none,0,10,2009,WD ,269500
60,RL,0.0,7750,Pave,no_alley,Reg,Lvl,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,707.0,Ex,Y,SBrkr,1414,2,1,3,1,Gd,6,1,Attchd,2.0,403.0,100,35,0,0,0,no_fence,none,0,4,2008,WD ,176000
80,RL,85.0,9350,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,7,1964,1991,Hip,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,LwQ,1302.0,Ex,Y,SBrkr,1302,2,0,3,1,Gd,7,0,Attchd,1.0,309.0,333,0,0,0,0,MnPrv,none,0,10,2007,CWD,158000
80,RL,0.0,7750,Pave,no_alley,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,SLvl,8,5,2002,2002,Hip,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,408.0,Ex,Y,SBrkr,1419,2,1,3,1,Gd,7,1,BuiltIn,2.0,527.0,120,0,0,0,0,no_fence,none,0,3,2009,WD ,184100
20,RL,128.0,13001,Pave,no_alley,IR1,Lvl,Inside,Gtl,NWAmes,PosN,1Fam,1Story,6,5,1971,1971,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,ALQ,1625.0,TA,Y,SBrkr,1220,2,0,2,1,TA,6,1,Attchd,2.0,944.0,0,0,249,0,0,no_fence,none,0,9,2007,WD ,170000
80,RL,0.0,13607,Pave,no_alley,IR1,Lvl,Inside,Gtl,Crawfor,Norm,1Fam,SLvl,6,6,1986,1986,Gable,VinylSd,VinylSd,TA,Gd,CBlock,TA,TA,ALQ,572.0,Gd,Y,SBrkr,1982,2,1,3,1,TA,6,1,BuiltIn,2.0,501.0,400,112,0,0,0,no_fence,Shed,1500,4,2009,WD ,208000
120,RM,0.0,4435,Pave,no_alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,848.0,Ex,Y,SBrkr,848,1,0,1,1,Gd,4,0,Attchd,2.0,420.0,140,0,0,0,0,no_fence,none,0,5,2009,WD ,140000
120,RM,44.0,3843,Pave,no_alley,IR1,HLS,Inside,Mod,Crawfor,Norm,TwnhsE,1Story,8,5,2007,2008,Hip,CemntBd,CmentBd,Ex,TA,PConc,Ex,TA,GLQ,1596.0,Ex,Y,SBrkr,1648,2,0,2,1,Ex,5,1,Attchd,2.0,482.0,162,53,0,153,0,no_fence,none,0,6,2009,New,230000
120,RL,65.0,5950,Pave,no_alley,IR1,HLS,Inside,Mod,StoneBr,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,HdBoard,HdBoard,Gd,TA,PConc,Gd,TA,GLQ,1337.0,Gd,Y,SBrkr,1337,2,0,2,1,Gd,5,1,Attchd,2.0,462.0,0,73,154,0,0,no_fence,none,0,4,2008,WD ,188500
50,RL,80.0,12400,Pave,no_alley,Reg,HLS,Inside,Mod,Crawfor,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,Gd,TA,BLQ,901.0,TA,Y,SBrkr,1717,1,1,2,1,TA,7,1,Attchd,1.0,410.0,0,0,0,0,113,no_fence,none,0,2,2006,WD ,194000
20,RL,75.0,10425,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,5,1956,1958,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Rec,1104.0,Gd,Y,SBrkr,1104,1,0,3,1,TA,5,0,Attchd,1.0,384.0,0,0,0,0,0,no_fence,none,0,4,2008,WD ,133000
20,RL,0.0,16269,Pave,no_alley,IR1,Lvl,CulDSac,Gtl,CollgCr,Norm,1Fam,1Story,5,5,1978,1978,Gable,MetalSd,MetalSd,TA,TA,BrkTil,Gd,TA,GLQ,907.0,TA,Y,SBrkr,907,1,0,3,1,TA,5,0,Attchd,1.0,343.0,72,0,0,0,0,MnPrv,none,0,7,2009,WD ,140000
60,RL,68.0,8998,Pave,no_alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,GLQ,782.0,Ex,Y,SBrkr,1652,2,1,3,1,Gd,6,0,Attchd,2.0,532.0,0,70,0,0,0,no_fence,none,0,6,2008,WD ,207500
60,RL,80.0,10400,Pave,no_alley,Reg,Lvl,Inside,Gtl,NWAmes,PosA,1Fam,2Story,6,7,1967,1997,Gable,MetalSd,MetalSd,TA,TA,PConc,TA,TA,Unf,932.0,Gd,Y,SBrkr,2640,2,1,5,1,Gd,8,1,Attchd,2.0,515.0,0,120,0,0,168,no_fence,none,0,5,2009,WD ,256900
50,RL,60.0,10134,Pave,no_alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,Unf,735.0,Gd,Y,FuseA,1034,1,0,2,1,TA,5,0,Detchd,1.0,240.0,0,39,0,0,0,no_fence,none,0,7,2007,WD ,109000
90,RL,64.0,7007,Pave,no_alley,Reg,Bnk,Inside,Gtl,SawyerW,Norm,Duplex,1Story,5,5,1979,1979,Gable,HdBoard,HdBoard,TA,TA,Slab,no_bsmt,no_bsmt,no_bsmt,0.0,TA,Y,SBrkr,1513,2,0,4,2,TA,8,0,Attchd,2.0,400.0,0,0,0,0,0,no_fence,none,0,6,2009,WD ,113722
20,RL,78.0,11645,Pave,no_alley,Reg,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,8,5,2005,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,GLQ,1498.0,Ex,Y,SBrkr,1498,2,0,3,1,Gd,7,1,Attchd,3.0,844.0,144,98,0,0,0,no_fence,none,0,3,2009,WD ,237000
20,RL,60.0,8250,Pave,no_alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,7,1963,1963,Gable,MetalSd,MetalSd,TA,TA,CBlock,TA,TA,ALQ,1053.0,Gd,Y,SBrkr,1053,1,0,3,1,Gd,6,0,2Types,2.0,692.0,240,0,0,0,109,no_fence,none,0,7,2007,WD ,142100
20,RL,0.0,11027,Pave,no_alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,5,1954,1954,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,BLQ,1178.0,Gd,Y,SBrkr,1293,2,0,2,1,TA,5,0,Attchd,2.0,452.0,280,0,0,0,0,no_fence,none,0,5,2006,WD ,149900
20,RL,95.0,12350,Pave,no_alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Ex,TA,PConc,Ex,TA,GLQ,2020.0,Ex,Y,SBrkr,2020,2,0,3,1,Ex,7,1,Attchd,3.0,896.0,192,98,0,0,0,no_fence,none,0,5,2009,WD ,404000
60,RL,0.0,18275,Pave,no_alley,IR1,HLS,Inside,Gtl,NAmes,Norm,1Fam,2Story,7,8,1962,1998,Gable,Plywood,Plywood,TA,TA,CBlock,TA,TA,ALQ,1438.0,TA,Y,SBrkr,2448,3,0,3,1,TA,9,2,Attchd,2.0,441.0,520,102,0,0,0,no_fence,none,0,9,2006,WD ,277500
60,RL,77.0,9206,Pave,no_alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,1985,1985,Gable,HdBoard,HdBoard,Gd,TA,CBlock,Gd,TA,Unf,741.0,TA,Y,SBrkr,1732,2,1,3,1,Gd,7,1,Attchd,2.0,476.0,192,46,0,0,0,no_fence,none,0,6,2010,WD ,178000
120,RL,48.0,6240,Pave,no_alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,MetalSd,MetalSd,Gd,TA,PConc,Gd,TA,GLQ,1324.0,Ex,Y,SBrkr,1324,2,0,2,1,Gd,6,1,Attchd,2.0,550.0,192,38,0,0,0,no_fence,none,0,12,2009,WD ,254000
30,RM,68.0,9656,Pave,no_alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,2,2,1923,1970,Gable,AsbShng,AsbShng,TA,Fa,BrkTil,Fa,Fa,Unf,678.0,TA,N,SBrkr,832,1,0,2,1,TA,5,1,Detchd,2.0,780.0,0,0,0,0,0,no_fence,none,0,6,2010,WD ,12789
20,RL,63.0,7875,Pave,no_alley,Reg,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,1Story,7,5,1995,1996,Gable,HdBoard,HdBoard,TA,TA,PConc,Gd,Gd,Unf,1237.0,Gd,Y,SBrkr,1253,2,0,3,1,TA,6,1,Attchd,2.0,402.0,220,21,0,0,0,no_fence,none,0,6,2007,WD ,176000
60,RL,111.0,16259,Pave,no_alley,Reg,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,2Story,9,5,2006,2006,Gable,VinylSd,VinylSd,TA,TA,PConc,Ex,Gd,Unf,1249.0,Ex,Y,SBrkr,2596,3,1,4,1,Gd,9,0,Attchd,3.0,840.0,240,154,0,0,0,no_fence,none,0,9,2006,New,342643
20,RL,0.0,6173,Pave,no_alley,IR1,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,6,1967,1967,Gable,HdBoard,Wd Sdng,TA,TA,CBlock,TA,TA,GLQ,876.0,TA,Y,SBrkr,902,1,0,3,1,TA,6,0,Attchd,1.0,288.0,0,0,0,0,0,MnPrv,none,0,8,2007,WD ,125500
20,RL,75.0,12890,Pave,no_alley,IR1,Lvl,Inside,Gtl,Timber,Norm,1Fam,1Story,6,5,1989,1989,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,Gd,TA,Unf,1495.0,Ex,Y,SBrkr,1495,2,0,3,1,TA,8,1,Attchd,2.0,438.0,252,0,192,0,0,no_fence,none,0,7,2008,WD ,150000
20,FV,84.0,10440,Pave,no_alley,Reg,Lvl,Corner,Gtl,Somerst,Norm,1Fam,1Story,8,5,2007,2007,Gable,CemntBd,CmentBd,Ex,TA,PConc,Gd,TA,Unf,1574.0,Ex,Y,SBrkr,1584,2,0,2,1,Ex,6,1,Attchd,2.0,594.0,0,256,0,0,0,no_fence,none,0,5,2007,New,261329
20,RL,63.0,7500,Pave,no_alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,GLQ,1080.0,Ex,Y,SBrkr,1080,1,0,3,1,Gd,6,0,no_garage,0.0,0.0,0,0,0,0,0,no_fence,none,0,4,2008,WD ,141000
20,RL,75.0,9532,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,4,6,1953,1953,Gable,VinylSd,VinylSd,TA,TA,CBlock,TA,TA,BLQ,1105.0,Gd,Y,SBrkr,1647,1,0,3,1,TA,6,1,Attchd,1.0,280.0,225,0,0,0,0,GdPrv,none,0,2,2007,WD ,153000
120,RL,53.0,3922,Pave,no_alley,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,WdShing,Wd Shng,Gd,TA,PConc,Ex,TA,Unf,1258.0,Ex,Y,SBrkr,1258,2,0,2,1,Gd,6,1,Attchd,3.0,648.0,144,16,0,0,0,no_fence,none,0,6,2007,New,172500
70,RL,60.0,8730,Pave,no_alley,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,1Fam,2Story,6,7,1915,2003,Gable,Wd Sdng,Wd Sdng,TA,TA,BrkTil,TA,TA,Unf,698.0,Ex,Y,FuseA,1396,1,0,3,1,TA,7,0,Detchd,1.0,384.0,0,0,0,0,259,no_fence,none,0,7,2007,WD ,153575
30,C (all),60.0,6060,Pave,no_alley,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,1Fam,1Story,5,9,1930,2007,Hip,MetalSd,MetalSd,Gd,TA,BrkTil,TA,TA,ALQ,837.0,Ex,Y,SBrkr,1001,1,0,2,1,Gd,5,0,Detchd,1.0,216.0,154,0,42,86,0,no_fence,none,0,11,2007,WD ,124900
20,RL,107.0,14450,Pave,no_alley,Reg,Lvl,Inside,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2006,2007,Gable,CemntBd,CmentBd,Ex,TA,PConc,Ex,TA,Unf,2121.0,Ex,Y,SBrkr,2121,2,1,3,1,Ex,8,1,Attchd,3.0,732.0,124,98,0,0,142,no_fence,none,0,5,2007,New,415298
50,RM,60.0,5400,Pave,no_alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1.5Fin,6,6,1920,1950,Gable,MetalSd,MetalSd,Fa,TA,BrkTil,TA,TA,Unf,972.0,Ex,Y,SBrkr,1480,1,0,3,1,TA,6,0,Detchd,1.0,207.0,0,0,176,0,0,no_fence,none,0,9,2009,ConLI,119000
20,RL,85.0,10000,Pave,no_alley,Reg,Lvl,Inside,Gtl,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,VinylSd,Gd,TA,PConc,Gd,Gd,Unf,1588.0,Ex,Y,SBrkr,1588,2,0,3,1,Gd,7,1,Attchd,3.0,825.0,144,45,0,0,0,no_fence,none,0,12,2007,WD ,227000
20,RL,72.0,10007,Pave,no_alley,IR1,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,7,1959,2006,Gable,HdBoard,HdBoard,Gd,TA,CBlock,TA,TA,ALQ,1053.0,Ex,Y,SBrkr,1053,1,1,3,1,Gd,5,0,Attchd,1.0,312.0,0,0,0,0,0,MnPrv,none,0,8,2008,WD ,145500
30,RM,52.0,7830,Pave,no_alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,3,5,1921,1950,Gable,AsbShng,AsbShng,TA,TA,BrkTil,Fa,TA,LwQ,492.0,TA,Y,SBrkr,492,1,0,1,1,TA,3,0,Detchd,1.0,200.0,0,0,78,0,0,no_fence,none,0,6,2006,WD ,61500
20,RL,90.0,11727,Pave,no_alley,Reg,Lvl,Corner,Gtl,NAmes,Norm,1Fam,1Story,7,6,1969,1969,Gable,HdBoard,HdBoard,TA,Gd,CBlock,TA,TA,Unf,1851.0,Gd,Y,SBrkr,1851,2,0,3,1,TA,8,1,Attchd,2.0,506.0,0,146,0,0,0,no_fence,none,0,3,2006,WD ,192100
190,RM,60.0,10320,Pave,Grvl,Reg,Bnk,Inside,Gtl,IDOTRR,Artery,2fmCon,2Story,6,7,1915,1965,Gable,MetalSd,MetalSd,TA,Gd,CBlock,TA,TA,Rec,698.0,Ex,Y,FuseF,1403,1,1,3,1,TA,7,0,Detchd,1.0,308.0,0,0,288,0,0,no_fence,none,0,2,2009,WD ,116000
80,RL,65.0,10482,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,SLvl,6,8,1958,1958,Hip,VinylSd,VinylSd,TA,Gd,CBlock,TA,TA,GLQ,588.0,Ex,Y,SBrkr,1138,1,0,3,1,TA,6,0,Attchd,1.0,264.0,224,0,0,0,0,MnWw,none,0,6,2007,WD ,145000
20,RL,110.0,15274,Pave,no_alley,IR1,Lvl,Corner,Gtl,NridgHt,Norm,1Fam,1Story,9,5,2003,2003,Hip,VinylSd,VinylSd,Gd,TA,PConc,Ex,TA,GLQ,2452.0,Ex,Y,SBrkr,2452,2,0,3,1,Ex,10,1,Attchd,3.0,886.0,0,116,0,0,0,MnPrv,none,0,7,2009,WD ,445000
20,RL,61.0,8800,Pave,no_alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,7,1977,2008,Gable,HdBoard,HdBoard,TA,TA,CBlock,Gd,TA,LwQ,1040.0,TA,Y,SBrkr,1040,2,0,3,1,Gd,5,0,Detchd,2.0,484.0,0,0,0,0,288,no_fence,none,0,9,2009,WD ,150500
60,RL,75.0,10000,Pave,no_alley,IR1,Lvl,Corner,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1993,1994,Gable,HdBoard,HdBoard,TA,TA,PConc,Gd,TA,Unf,763.0,Gd,Y,SBrkr,1655,2,1,3,1,TA,7,1,Attchd,2.0,440.0,157,84,0,0,0,no_fence,none,0,4,2010,WD ,175900
20,RL,78.0,10140,Pave,no_alley,Reg,Lvl,Inside,Gtl,NWAmes,Norm,1Fam,1Story,6,6,1974,1974,Hip,Plywood,Plywood,TA,TA,CBlock,TA,TA,ALQ,1116.0,Ex,Y,SBrkr,1116,2,0,3,1,TA,6,1,Attchd,2.0,528.0,0,0,0,0,0,GdWo,none,0,4,2009,WD ,167900
60,RL,58.0,14054,Pave,no_alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Gd,TA,PConc,Gd,TA,Unf,879.0,Ex,Y,SBrkr,1863,2,1,4,1,Gd,9,1,BuiltIn,3.0,660.0,100,17,0,0,0,no_fence,none,0,11,2006,New,219210
60,RL,70.0,11218,Pave,no_alley,Reg,Lvl,Inside,Gtl,SawyerW,Norm,1Fam,2Story,6,5,1992,1992,Gable,Wd Sdng,Wd Sdng,Gd,TA,PConc,Gd,TA,Unf,1055.0,Ex,Y,SBrkr,1845,2,1,3,1,Gd,8,1,Attchd,2.0,462.0,635,104,0,0,0,GdPrv,Shed,400,5,2010,WD ,189000
20,RL,74.0,8856,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,4,1957,1957,Gable,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,TA,ALQ,1176.0,TA,Y,SBrkr,1176,1,0,3,1,TA,6,2,Attchd,1.0,292.0,0,88,0,0,95,no_fence,none,0,5,2008,WD ,136500
20,RL,65.0,7800,Pave,no_alley,Reg,Lvl,Inside,Gtl,Sawyer,Norm,1Fam,1Story,5,7,1966,2008,Hip,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,BLQ,864.0,Ex,Y,SBrkr,892,1,0,3,1,Gd,5,0,Detchd,1.0,416.0,0,0,0,0,0,no_fence,none,0,6,2010,WD ,137900
30,RM,60.0,7200,Pave,no_alley,Reg,Lvl,Inside,Gtl,OldTown,Norm,1Fam,1Story,5,4,1910,2006,Hip,MetalSd,Stucco,TA,TA,BrkTil,TA,TA,ALQ,1022.0,TA,N,SBrkr,1022,1,0,2,1,TA,4,0,Detchd,1.0,280.0,0,30,226,0,0,no_fence,none,0,6,2009,WD ,85000
20,RL,89.0,10680,Pave,no_alley,Reg,Lvl,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,3,1951,1951,Hip,Wd Sdng,Wd Sdng,TA,TA,CBlock,TA,Fa,LwQ,2136.0,TA,N,FuseA,2136,2,0,4,1,TA,7,0,Detchd,2.0,528.0,0,30,0,0,0,MnPrv,none,0,10,2006,WD ,137900
60,RL,59.0,9535,Pave,no_alley,IR1,Lvl,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,TA,TA,PConc,Gd,TA,GLQ,926.0,Ex,Y,SBrkr,1604,2,1,3,1,TA,7,0,Attchd,2.0,472.0,100,82,0,0,0,no_fence,none,0,5,2008,WD ,195500
70,RL,66.0,6858,Pave,no_alley,Reg,Bnk,Corner,Gtl,SWISU,Norm,1Fam,2Story,6,4,1915,1950,Gable,Wd Sdng,Wd Sdng,TA,TA,PConc,Gd,TA,Unf,806.0,TA,N,FuseF,1647,1,1,4,1,Fa,6,0,Detchd,1.0,216.0,0,66,136,0,0,no_fence,none,0,5,2010,WD ,128000
20,RL,75.0,8100,Pave,no_alley,Reg,Lvl,Inside,Gtl,Sawyer,Feedr,1Fam,1Story,5,8,1961,2007,Gable,Wd Sdng,Wd Sdng,TA,Gd,CBlock,TA,TA,ALQ,864.0,Ex,Y,SBrkr,864,1,0,3,1,Gd,5,1,Detchd,1.0,420.0,132,0,0,0,0,no_fence,none,0,7,2008,WD ,135000
20,RL,0.0,9216,Pave,no_alley,IR1,Lvl,Inside,Gtl,CollgCr,Norm,1Fam,1Story,5,6,1975,1975,Gable,HdBoard,HdBoard,TA,TA,CBlock,TA,TA,ALQ,1076.0,TA,Y,SBrkr,1076,1,1,3,1,TA,5,1,Detchd,2.0,576.0,0,0,0,0,0,MnPrv,none,0,9,2008,WD ,143195
40,RM,50.0,9100,Pave,no_alley,Reg,Lvl,Inside,Gtl,BrkSide,RRAn,1Fam,1Story,5,6,1930,1960,Gable,VinylSd,VinylSd,TA,TA,BrkTil,TA,TA,Unf,742.0,TA,Y,FuseA,935,1,0,2,1,TA,4,0,Detchd,1.0,308.0,0,0,0,0,0,no_fence,Shed,600,8,2008,WD ,79500
